ts,pair,signal,confidence,price,tp,sl,dry_run
2025-08-09T16:18:53.453362+00:00,BTC/USDT,SHORT,0.75,116767.3,116254.878571,117108.914286,True
2025-08-09T16:19:07.017343+00:00,ETH/USDT,SHORT,0.75,4218.21,4150.311429,4263.475714,True
2025-08-09T16:19:20.597915+00:00,SOL/USDT,SHORT,0.75,180.58,177.94,182.34,True
2025-08-09T16:19:43.025231+00:00,AVAX/USDT,SHORT,0.75,24.317,23.908464,24.589357,True
2025-08-09T16:19:55.890573+00:00,BNB/USDT,SHORT,0.75,807.8,799.914286,813.057143,True
2025-08-09T16:23:14.470945+00:00,SOL/USDT,SHORT,0.75,180.57,177.926786,182.332143,False
2025-08-09T16:23:34.314670+00:00,AVAX/USDT,SHORT,0.75,24.323,23.910714,24.597857,False
1755674060.0486465,order_placed,SOL/USDT:USDT,buy,0.5,181.27,180.36,183.08,996dcf3d-afbe-4d37-98c5-9553262ac1de,,LIVE,
1755674178.8010466,order_placed,AVAX/USDT:USDT,buy,4.3,22.96,22.845,23.19,fb741b73-522a-4fd3-b016-93c419b42ee8,,LIVE,
1755727006.40541,order_placed,BTC/USDT:USDT,sell,0.001,114365.0,114936.8,113221.4,1c6fa999-f972-4431-a5ac-02a5f633163d,,LIVE,
1755727170.2595718,order_placed,SOL/USDT:USDT,sell,0.6,187.14,188.08,185.27,b83764be-c7c1-4e6a-899e-7b92a7687509,,LIVE,
1755727338.0825589,order_placed,BNB/USDT:USDT,sell,0.1,879.3,883.7,870.5,cccdf21d-0b43-45de-b84a-4092302ea7e7,,LIVE,
1755728307.4121635,order_placed,BTC/USDT:USDT,sell,0.001,114199.9,114770.9,113057.9,17f7332c-04cc-461f-a761-2aa926774248,,LIVE,
1755728491.306141,order_placed,AVAX/USDT:USDT,sell,4.0,23.461,23.578,23.226,1fa39c6c-a147-4237-b903-f3efa40aa461,,LIVE,
1755728600.5191329,order_placed,BNB/USDT:USDT,sell,0.08,876.2,880.6,867.4,2e8a6985-1f35-458b-86f7-db5ecb9022c6,,LIVE,
1755731172.663821,order_placed,ETH/USDT:USDT,sell,0.01,4352.11,4373.87,4308.59,b92aa70c-3a53-471f-b45b-eaf3532eaf88,,LIVE,
1755731919.4851873,order_placed,BNB/USDT:USDT,sell,0.07,874.4,878.8,865.7,34645d8f-a57e-4188-912f-2f312e0f9c66,,LIVE,
1755732137.479447,order_placed,BNB/USDT:USDT,sell,0.08,872.2,876.6,863.5,470d93f4-427b-4149-9c07-0162f2c07ef1,,LIVE,
1755732277.3539476,order_placed,ETH/USDT:USDT,buy,0.01,4338.64,4316.95,4382.03,95b592c2-ec92-4b9d-aa36-abd7eb6c2d0f,,LIVE,
1755733768.61495,order_placed,BNB/USDT:USDT,sell,0.07,870.2,874.6,861.5,017a57ba-e13a-4f95-ac1a-fdf84147cdf8,,LIVE,
1755734825.562436,order_placed,BNB/USDT:USDT,sell,0.1,867.5,871.8,858.8,02905ee5-3716-4953-bcab-b68558d2b63f,,LIVE,
1755735760.9145787,order_placed,BTC/USDT:USDT,sell,0.001,113991.3,114561.3,112851.4,a51c6f64-3b30-4d27-b5f4-fe9d50b17cc8,,LIVE,
1755735872.9595542,order_placed,ETH/USDT:USDT,sell,0.02,4314.0,4335.57,4270.86,4c2fd774-99aa-46d0-9d72-7f18e96f8ba2,,LIVE,
1755735983.5341766,order_placed,SOL/USDT:USDT,sell,0.4,187.19,188.13,185.32,cdef707d-6ca4-4ba9-af86-7496138aba6b,,LIVE,
1755736121.9720533,order_placed,BNB/USDT:USDT,sell,0.07,871.9,876.3,863.2,c8556bf9-adad-48a0-acfe-34b06c79a7c7,,LIVE,
1755736881.7905452,order_placed,BNB/USDT:USDT,sell,0.08,875.9,880.3,867.1,75f32f15-2e06-4688-b4a0-ff0740e7f369,,LIVE,
1755737047.8026369,order_placed,SOL/USDT:USDT,sell,0.3,188.34,189.28,186.46,aa3c6365-65ce-43a3-a01e-3cb4614c0492,,LIVE,
1755737431.2358155,order_placed,BNB/USDT:USDT,sell,0.08,872.9,877.3,864.2,e2454577-a7da-439d-b21d-52ea02db6ea0,,LIVE,
1755737751.9044828,order_placed,SOL/USDT:USDT,sell,0.3,187.72,188.66,185.84,20c2bcdc-aa06-44f8-a67b-4dd582bf4787,,LIVE,
1755739253.6592128,order_placed,BNB/USDT:USDT,sell,0.09,871.6,876.0,862.9,3aac6bf8-617f-4aec-9ffe-2dbe21a2b8d6,,LIVE,
1755739448.9244957,order_placed,SOL/USDT:USDT,sell,0.4,186.89,187.82,185.02,44242597-a64a-4082-bf6e-a01b4cd40055,,LIVE,
